attrition_flag,dependent_count,marital_status,income_category,card_category,credit_limit_NaN,credit_limit,education_level
Existing Customer,2,Married,$40K - $60K,Blue,0,4626.0,High School
Existing Customer,2,Married,$80K - $120K,Blue,0,3742.0,Unknown
Attrited Customer,4,Unknown,Less than $40K,Silver,0,13651.0,Graduate
Attrited Customer,2,Divorced,$60K - $80K,Silver,0,26794.0,Unknown
Existing Customer,2,Unknown,$80K - $120K,Blue,0,17190.0,Unknown
Attrited Customer,4,Married,$40K - $60K,Blue,0,4167.0,Graduate
Existing Customer,3,Married,Less than $40K,Silver,0,12944.0,Uneducated
Existing Customer,2,Single,Less than $40K,Blue,0,6933.0,Post-Graduate
Existing Customer,3,Unknown,$80K - $120K,Silver,0,34516.0,High School
Attrited Customer,3,Single,$40K - $60K,Blue,0,13589.0,Graduate
Existing Customer,4,Married,$80K - $120K,Blue,0,4552.0,Uneducated
Existing Customer,2,Married,$60K - $80K,Blue,0,3750.0,Graduate
Existing Customer,2,Single,$60K - $80K,Blue,0,17655.0,Uneducated
Existing Customer,2,Single,Less than $40K,Blue,0,8224.0,Unknown
Existing Customer,3,Married,$80K - $120K,Blue,0,3946.0,Graduate
Existing Customer,4,Divorced,$40K - $60K,Blue,0,5654.0,Unknown
Existing Customer,3,Divorced,$60K - $80K,Blue,0,16268.0,Graduate
Existing Customer,4,Single,$60K - $80K,Silver,0,28564.0,Post-Graduate
Existing Customer,4,Single,Less than $40K,Blue,0,6172.0,College
Existing Customer,2,Married,$40K - $60K,Blue,0,5435.0,Unknown
Existing Customer,1,Married,$40K - $60K,Silver,0,16496.0,Graduate
Existing Customer,4,Married,Unknown,Blue,0,8348.0,High School
Existing Customer,4,Married,Less than $40K,Blue,0,7562.0,Graduate
Existing Customer,3,Married,$120K +,Gold,0,14938.0,Graduate
Existing Customer,2,Married,$80K - $120K,Silver,0,34516.0,Graduate
Existing Customer,4,Single,$40K - $60K,Blue,0,7935.0,Unknown
Existing Customer,2,Single,$60K - $80K,Silver,0,34516.0,Graduate
Attrited Customer,5,Married,Less than $40K,Blue,0,9611.0,High School
Existing Customer,3,Married,$40K - $60K,Blue,0,12958.0,Graduate
Existing Customer,1,Single,$80K - $120K,Blue,0,4103.0,Graduate
Attrited Customer,3,Married,Unknown,Blue,0,6888.0,Graduate
Existing Customer,1,Single,$60K - $80K,Blue,0,21906.0,Uneducated
Existing Customer,1,Single,$60K - $80K,Blue,0,7288.0,Uneducated
Existing Customer,3,Married,$80K - $120K,Blue,0,34516.0,Uneducated
Existing Customer,2,Single,$80K - $120K,Blue,0,12540.0,Unknown
Existing Customer,0,Single,$40K - $60K,Blue,0,4493.0,Graduate
Attrited Customer,3,Single,$120K +,Silver,0,34516.0,Uneducated
Existing Customer,1,Single,Less than $40K,Blue,0,8900.0,Uneducated
Existing Customer,2,Unknown,$60K - $80K,Silver,0,29808.0,High School
Existing Customer,2,Unknown,$40K - $60K,Blue,0,3735.0,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,8398.0,Graduate
Attrited Customer,1,Married,$80K - $120K,Blue,0,22754.0,College
Existing Customer,3,Single,$60K - $80K,Silver,0,29663.0,College
Attrited Customer,1,Married,Less than $40K,Blue,0,5043.0,Unknown
Existing Customer,0,Single,Less than $40K,Blue,0,4299.0,Unknown
Attrited Customer,0,Single,$60K - $80K,Blue,0,11859.0,Uneducated
Attrited Customer,4,Divorced,$80K - $120K,Blue,0,17504.0,Post-Graduate
Existing Customer,5,Single,Less than $40K,Blue,0,4165.0,Graduate
Existing Customer,1,Single,$80K - $120K,Silver,0,34516.0,College
Existing Customer,1,Single,$60K - $80K,Blue,0,6481.0,Graduate
Attrited Customer,2,Married,$120K +,Gold,0,34516.0,Graduate
Attrited Customer,0,Divorced,$60K - $80K,Blue,0,13303.0,Graduate
Existing Customer,0,Married,Less than $40K,Blue,0,4700.0,Graduate
Existing Customer,1,Single,$40K - $60K,Blue,0,5639.0,High School
Existing Customer,5,Single,$80K - $120K,Blue,0,13187.0,College
Existing Customer,2,Married,$80K - $120K,Blue,0,17925.0,High School
Attrited Customer,1,Unknown,$80K - $120K,Blue,0,9959.0,Uneducated
Attrited Customer,3,Single,Unknown,Blue,0,14657.0,Graduate
Existing Customer,1,Single,$60K - $80K,Blue,0,13940.0,Uneducated
Existing Customer,1,Single,Less than $40K,Blue,0,3688.0,Graduate
Existing Customer,2,Single,$40K - $60K,Blue,0,4003.0,Uneducated
Attrited Customer,2,Divorced,$40K - $60K,Blue,0,4277.0,Uneducated
Attrited Customer,1,Married,Less than $40K,Blue,0,5409.0,Unknown
Attrited Customer,2,Unknown,$40K - $60K,Blue,0,5281.0,College
Attrited Customer,2,Married,Less than $40K,Silver,0,10388.0,Unknown
3,High School,Less than $40K,Blue,1662,1,0.0,Uneducated
Attrited Customer,3,Single,Less than $40K,Blue,0,2053.0,Graduate
Existing Customer,2,Single,Unknown,Blue,0,3193.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,1927.0,High School
Attrited Customer,1,Married,$40K - $60K,Blue,0,2821.0,Uneducated
Existing Customer,4,Married,$60K - $80K,Blue,0,3879.0,Uneducated
Existing Customer,2,Married,Less than $40K,Blue,0,1971.0,Uneducated
Existing Customer,2,Married,Unknown,Blue,0,1755.0,Unknown
Attrited Customer,3,Married,Less than $40K,Blue,0,2031.0,High School
Existing Customer,2,Married,Less than $40K,Blue,0,2330.0,College
Existing Customer,3,Married,Less than $40K,Blue,0,1438.3,Uneducated
Attrited Customer,2,Divorced,Less than $40K,Blue,0,1438.3,Graduate
Existing Customer,1,Married,$120K +,Blue,0,5130.0,Graduate
Existing Customer,2,Married,Unknown,Blue,0,11794.0,Post-Graduate
Attrited Customer,1,Single,$60K - $80K,Blue,0,7603.0,Graduate
Attrited Customer,3,Married,$40K - $60K,Blue,0,3606.0,Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,5153.0,Post-Graduate
Existing Customer,3,Single,Less than $40K,Blue,0,2500.0,College
Existing Customer,4,Single,$40K - $60K,Blue,0,2654.0,Uneducated
Attrited Customer,3,Single,Less than $40K,Blue,0,3611.0,High School
Existing Customer,4,Married,Unknown,Blue,0,1882.0,Uneducated
Existing Customer,3,Single,$80K - $120K,Blue,0,7421.0,Divorced
Existing Customer,4,Single,Less than $40K,Blue,0,4606.0,Graduate
Existing Customer,0,Divorced,Unknown,Blue,0,12268.0,Graduate
Existing Customer,2,Married,$80K - $120K,Blue,0,9873.0,Uneducated
Existing Customer,3,Single,Less than $40K,Blue,0,1555.0,Graduate
Attrited Customer,2,Married,Less than $40K,Blue,0,2160.0,High School
Existing Customer,0,Married,$60K - $80K,Blue,0,3809.0,Unknown
Existing Customer,3,Single,Less than $40K,Blue,0,5362.0,Graduate
Existing Customer,1,Unknown,Less than $40K,Blue,0,1834.0,Doctorate
Existing Customer,3,Married,Less than $40K,Blue,0,2577.0,Graduate
Existing Customer,5,Single,$60K - $80K,Blue,0,2721.0,High School
Existing Customer,3,Married,Less than $40K,Blue,0,2925.0,Graduate
Attrited Customer,5,Unknown,Less than $40K,Blue,0,1545.0,Graduate
Attrited Customer,2,Married,Less than $40K,Blue,0,2212.0,Graduate
Existing Customer,2,Single,$120K +,Blue,0,13001.0,High School
Attrited Customer,3,Single,Less than $40K,Blue,0,2784.0,Graduate
Attrited Customer,1,Single,$60K - $80K,Blue,0,2317.0,Graduate
Existing Customer,3,Unknown,Less than $40K,Blue,0,1867.0,College
Attrited Customer,0,Single,Less than $40K,Blue,0,2595.0,Uneducated
Existing Customer,2,Divorced,Less than $40K,Blue,0,1438.3,Uneducated
Existing Customer,2,Married,Less than $40K,Blue,0,1696.0,Uneducated
Attrited Customer,1,Married,Unknown,Blue,0,2694.0,Unknown
Attrited Customer,4,Married,Less than $40K,Blue,0,2791.0,High School
Existing Customer,1,Single,$40K - $60K,Blue,0,2146.0,Uneducated
Attrited Customer,0,Married,$80K - $120K,Blue,0,1438.3,Unknown
Existing Customer,2,Married,Unknown,Blue,0,1438.3,Unknown
Existing Customer,3,Divorced,$40K - $60K,Blue,0,4269.0,Unknown
Existing Customer,3,Married,$40K - $60K,Blue,0,4195.0,High School
Existing Customer,1,Married,Less than $40K,Blue,0,1832.0,Unknown
Existing Customer,2,Married,Less than $40K,Blue,0,2588.0,High School
Existing Customer,0,Single,Less than $40K,Blue,0,4847.0,High School
Existing Customer,4,Married,$40K - $60K,Blue,0,2423.0,Unknown
Existing Customer,0,Single,$40K - $60K,Blue,0,7507.0,Graduate
Existing Customer,2,Married,$120K +,Blue,0,5232.0,Graduate
Existing Customer,3,Single,Unknown,Blue,0,1438.3,College
Existing Customer,1,Married,Unknown,Blue,0,1828.0,Unknown
Existing Customer,5,Married,Unknown,Blue,0,2557.0,College
Existing Customer,2,Divorced,Less than $40K,Blue,0,2283.0,High School
Existing Customer,4,Single,Less than $40K,Blue,0,2684.0,Doctorate
Existing Customer,1,Married,Unknown,Blue,0,7234.0,Graduate
Existing Customer,2,Single,$40K - $60K,Blue,0,1438.3,Unknown
Existing Customer,3,Married,Less than $40K,Blue,0,2730.0,Uneducated
Existing Customer,3,Married,Unknown,Blue,0,2808.0,High School
Existing Customer,3,Single,Less than $40K,Blue,0,6275.0,High School
Existing Customer,4,Unknown,$40K - $60K,Blue,0,1438.3,Unknown
Attrited Customer,4,Single,$80K - $120K,Blue,0,10834.0,Unknown
Existing Customer,1,Married,Less than $40K,Blue,0,1522.0,High School
Existing Customer,4,Single,Unknown,Blue,0,2845.0,Uneducated
Existing Customer,2,Married,$40K - $60K,Blue,0,2329.0,Graduate
Existing Customer,1,Single,$40K - $60K,Blue,0,2099.0,College
Existing Customer,2,Married,Unknown,Blue,0,5099.0,High School
Existing Customer,4,Married,Unknown,Blue,0,3805.0,High School
Existing Customer,2,Married,Unknown,Blue,0,11438.0,Uneducated
Existing Customer,3,Single,$40K - $60K,Blue,0,2434.0,Graduate
Existing Customer,3,Single,Unknown,Blue,0,4703.0,Graduate
Existing Customer,5,Married,Unknown,Blue,0,5254.0,Post-Graduate
Existing Customer,5,Married,Less than $40K,Blue,0,1438.3,Graduate
Existing Customer,4,Single,Less than $40K,Blue,0,2206.0,Graduate
Existing Customer,2,Married,$40K - $60K,Blue,0,3600.0,College
Existing Customer,2,Unknown,$60K - $80K,Blue,0,7116.0,Post-Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,1788.0,High School
Existing Customer,0,Married,Unknown,Blue,0,7508.0,Graduate
Attrited Customer,5,Married,$40K - $60K,Blue,0,3333.0,Uneducated
Existing Customer,2,Married,Unknown,Blue,0,13745.0,Graduate
Attrited Customer,4,Married,Less than $40K,Blue,0,5021.0,Graduate
Existing Customer,2,Married,$40K - $60K,Blue,0,4396.0,Uneducated
Existing Customer,4,Single,Less than $40K,Blue,0,2558.0,Unknown
Existing Customer,0,Single,Unknown,Blue,0,9641.0,High School
Existing Customer,1,Married,Unknown,Blue,0,12621.0,Graduate
Attrited Customer,3,Married,$40K - $60K,Blue,0,2313.0,Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,1438.3,High School
Existing Customer,4,Divorced,Less than $40K,Blue,0,1791.0,Unknown
Existing Customer,3,Single,Less than $40K,Blue,0,2300.0,High School
Existing Customer,3,Married,Less than $40K,Blue,0,2526.0,Doctorate
Attrited Customer,4,Married,$40K - $60K,Blue,0,2918.0,Doctorate
Existing Customer,2,Single,Unknown,Blue,0,6074.0,High School
Existing Customer,3,Married,$60K - $80K,Blue,0,4995.0,Graduate
Existing Customer,2,Married,$40K - $60K,Blue,0,3323.0,High School
Existing Customer,1,Married,Less than $40K,Blue,0,2464.0,Post-Graduate
Existing Customer,2,Unknown,Less than $40K,Blue,0,2730.0,Graduate
Existing Customer,1,Unknown,Unknown,Blue,0,1438.3,Doctorate
Attrited Customer,2,Single,$80K - $120K,Blue,0,4617.0,Graduate
Existing Customer,2,Married,$120K +,Blue,0,8220.0,Graduate
Existing Customer,3,Single,Less than $40K,Blue,0,5716.0,Unknown
Existing Customer,2,Single,Less than $40K,Blue,0,1635.0,Unknown
Existing Customer,2,Single,$40K - $60K,Blue,0,4259.0,Graduate
Attrited Customer,4,Married,$60K - $80K,Blue,0,5869.0,Graduate
Attrited Customer,3,Single,Less than $40K,Blue,0,2272.0,Graduate
Existing Customer,5,Married,Less than $40K,Blue,0,2598.0,Uneducated
Existing Customer,3,Single,$60K - $80K,Blue,0,10762.0,Graduate
Existing Customer,2,Married,$60K - $80K,Blue,0,1982.0,College
Existing Customer,2,Unknown,Unknown,Blue,0,4651.0,College
Attrited Customer,3,Single,Less than $40K,Blue,0,2437.0,High School
Existing Customer,3,Single,Less than $40K,Blue,0,2563.0,High School
Attrited Customer,3,Married,$80K - $120K,Blue,0,4576.0,Graduate
Existing Customer,3,Single,$40K - $60K,Blue,0,2245.0,College
Attrited Customer,4,Single,$40K - $60K,Blue,0,1776.0,High School
Existing Customer,2,Married,Less than $40K,Blue,0,2911.0,Post-Graduate
Existing Customer,4,Married,$60K - $80K,Blue,0,2257.0,Uneducated
Existing Customer,1,Single,Unknown,Blue,0,18457.0,Post-Graduate
Attrited Customer,4,Married,$60K - $80K,Blue,0,1681.0,Unknown
Existing Customer,2,Single,Unknown,Blue,0,1461.0,Graduate
Attrited Customer,3,Unknown,Less than $40K,Blue,0,2363.0,Unknown
Existing Customer,2,Married,Less than $40K,Blue,0,1438.3,College
Existing Customer,5,Married,Unknown,Blue,0,1840.0,Graduate
Existing Customer,4,Single,$40K - $60K,Blue,0,7382.0,High School
Existing Customer,4,Married,$80K - $120K,Blue,0,3861.0,Unknown
Existing Customer,3,Married,Less than $40K,Blue,0,1562.0,Doctorate
Existing Customer,3,Unknown,$40K - $60K,Blue,0,3088.0,High School
Existing Customer,3,Single,Less than $40K,Blue,0,1438.3,Uneducated
Existing Customer,4,Married,$40K - $60K,Blue,0,2168.0,College
Existing Customer,4,Married,$40K - $60K,Blue,0,2432.0,College
Existing Customer,2,Single,$40K - $60K,Blue,0,2197.0,Graduate
Existing Customer,3,Single,$80K - $120K,Blue,0,10009.0,College
Existing Customer,3,Unknown,$40K - $60K,Blue,0,3979.0,High School
Existing Customer,2,Married,Less than $40K,Blue,0,2189.0,Uneducated
Existing Customer,2,Single,Unknown,Blue,0,8243.0,Post-Graduate
Existing Customer,1,Divorced,$80K - $120K,Blue,0,11946.0,Graduate
Existing Customer,0,Single,Less than $40K,Blue,0,2239.0,Graduate
Existing Customer,3,Married,Unknown,Blue,0,4025.0,Unknown
Existing Customer,1,Married,Less than $40K,Blue,0,1663.0,High School
Existing Customer,2,Married,$40K - $60K,Blue,0,3649.0,High School
Existing Customer,4,Single,Less than $40K,Blue,0,1438.3,High School
Existing Customer,3,Single,Less than $40K,Blue,0,2894.0,Graduate
Existing Customer,3,Single,$60K - $80K,Blue,0,1621.0,Post-Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,2740.0,Post-Graduate
Existing Customer,2,Unknown,$40K - $60K,Blue,0,5562.0,High School
Attrited Customer,3,Unknown,Unknown,Blue,0,13733.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,2374.0,Unknown
Existing Customer,3,Unknown,Less than $40K,Blue,0,2267.0,Graduate
Existing Customer,3,Married,Unknown,Blue,0,6130.0,Post-Graduate
Attrited Customer,3,Single,$120K +,Blue,0,7361.0,College
Attrited Customer,2,Divorced,Less than $40K,Blue,0,1569.0,High School
Existing Customer,3,Divorced,$80K - $120K,Blue,0,1626.0,Uneducated
Existing Customer,1,Married,Less than $40K,Blue,0,2158.0,College
Existing Customer,1,Single,$60K - $80K,Blue,0,2283.0,Graduate
Existing Customer,1,Unknown,$40K - $60K,Blue,0,2542.0,Post-Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,1438.3,High School
Existing Customer,2,Unknown,$40K - $60K,Blue,0,2335.0,Unknown
Existing Customer,1,Single,$60K - $80K,Blue,0,2033.0,High School
Existing Customer,3,Married,Unknown,Blue,0,4739.0,Graduate
Existing Customer,2,Single,$80K - $120K,Blue,0,5821.0,Graduate
Existing Customer,3,Divorced,Less than $40K,Blue,0,2182.0,Unknown
Existing Customer,3,Married,Less than $40K,Blue,0,3319.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,3021.0,Uneducated
Existing Customer,5,Married,$80K - $120K,Blue,0,29219.0,Unknown
Existing Customer,2,Single,Less than $40K,Blue,0,1438.3,College
Attrited Customer,3,Unknown,Unknown,Blue,0,4431.0,Graduate
Existing Customer,2,Married,Unknown,Blue,0,3131.0,Unknown
Existing Customer,0,Single,Less than $40K,Blue,0,1486.0,Graduate
Existing Customer,3,Single,Unknown,Blue,0,6384.0,Uneducated
Existing Customer,5,Single,Less than $40K,Blue,0,2077.0,Uneducated
Existing Customer,3,Divorced,$40K - $60K,Blue,0,1956.0,High School
Attrited Customer,1,Married,$80K - $120K,Blue,0,24462.0,Uneducated
Existing Customer,3,Married,Less than $40K,Blue,0,2725.0,Uneducated
Existing Customer,4,Unknown,$40K - $60K,Blue,0,1474.0,Graduate
Existing Customer,1,Married,$120K +,Blue,0,9880.0,Graduate
Existing Customer,2,Divorced,$60K - $80K,Blue,0,2467.0,Unknown
Existing Customer,4,Divorced,$60K - $80K,Blue,0,5397.0,Graduate
Existing Customer,1,Single,$80K - $120K,Blue,0,3370.0,Graduate
Attrited Customer,3,Married,Unknown,Blue,0,11239.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,2240.0,Graduate
Existing Customer,2,Married,Unknown,Blue,0,2737.0,Post-Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,4170.0,Uneducated
Existing Customer,4,Single,$60K - $80K,Blue,0,21839.0,High School
Existing Customer,2,Single,Less than $40K,Blue,0,1991.0,Uneducated
Existing Customer,2,Single,$120K +,Blue,0,29795.0,Post-Graduate
Existing Customer,1,Married,$40K - $60K,Blue,0,1438.3,Graduate
Existing Customer,2,Married,Unknown,Blue,0,24221.0,Graduate
Existing Customer,2,Married,$60K - $80K,Blue,0,2131.0,Unknown
Existing Customer,4,Single,Less than $40K,Blue,0,2787.0,College
Existing Customer,4,Unknown,Less than $40K,Blue,0,1438.3,College
Attrited Customer,0,Divorced,Unknown,Blue,0,2712.0,College
Existing Customer,3,Unknown,Less than $40K,Blue,0,2605.0,Graduate
Existing Customer,2,Single,$60K - $80K,Blue,0,5169.0,Graduate
Existing Customer,3,Unknown,$80K - $120K,Blue,0,4694.0,Uneducated
Existing Customer,3,Single,Less than $40K,Blue,0,1848.0,Graduate
Existing Customer,2,Single,$60K - $80K,Blue,0,6039.0,Graduate
Existing Customer,2,Married,$120K +,Blue,0,5256.0,Graduate
Existing Customer,1,Unknown,Less than $40K,Blue,0,1708.0,Uneducated
Existing Customer,2,Married,Less than $40K,Blue,0,1629.0,Graduate
Existing Customer,5,Single,$60K - $80K,Blue,0,20401.0,High School
Existing Customer,2,Divorced,$120K +,Blue,0,3296.0,College
Existing Customer,2,Married,$120K +,Blue,0,8956.0,Unknown
Existing Customer,1,Married,Less than $40K,Blue,0,1438.3,College
Existing Customer,4,Single,Less than $40K,Blue,0,2671.0,Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,2493.0,Unknown
Existing Customer,1,Married,Less than $40K,Blue,0,2687.0,Unknown
Existing Customer,2,Married,$40K - $60K,Blue,0,2208.0,Uneducated
Attrited Customer,1,Married,Less than $40K,Blue,0,4196.0,High School
Existing Customer,5,Divorced,Unknown,Blue,0,12581.0,High School
Existing Customer,3,Single,$80K - $120K,Blue,0,17890.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,1930.0,Graduate
Existing Customer,4,Divorced,Unknown,Blue,0,8513.0,High School
Existing Customer,3,Married,$80K - $120K,Blue,0,9599.0,Graduate
Existing Customer,2,Single,$80K - $120K,Blue,0,3192.0,Doctorate
Existing Customer,4,Unknown,Unknown,Blue,0,2778.0,Graduate
Attrited Customer,1,Single,Unknown,Blue,0,3293.0,High School
Existing Customer,1,Married,$40K - $60K,Blue,0,7268.0,Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,1721.0,High School
Existing Customer,3,Married,$80K - $120K,Blue,0,3976.0,Uneducated
Existing Customer,2,Single,Less than $40K,Blue,0,1954.0,High School
Existing Customer,3,Married,$120K +,Blue,0,12725.0,High School
Existing Customer,3,Single,Unknown,Blue,0,2690.0,Graduate
Existing Customer,5,Married,$40K - $60K,Blue,0,2926.0,Unknown
Existing Customer,4,Single,$80K - $120K,Blue,0,2371.0,Post-Graduate
Existing Customer,3,Married,Unknown,Blue,0,7751.0,Graduate
Attrited Customer,3,Married,Less than $40K,Blue,0,1601.0,College
Attrited Customer,1,Married,Less than $40K,Blue,0,2401.0,Uneducated
Attrited Customer,3,Married,$60K - $80K,Blue,0,2187.0,Uneducated
Existing Customer,0,Married,Unknown,Blue,0,4661.0,High School
Existing Customer,2,Divorced,Unknown,Blue,0,8494.0,Uneducated
Existing Customer,4,Married,$80K - $120K,Blue,0,2262.0,Post-Graduate
Existing Customer,3,Divorced,Less than $40K,Blue,0,2525.0,College
Existing Customer,3,Married,Less than $40K,Blue,0,2450.0,Unknown
Existing Customer,4,Married,Unknown,Blue,0,3926.0,Unknown
Attrited Customer,4,Single,Less than $40K,Blue,0,1438.3,Unknown
